Carcinoma,Neoplasms,squamous cell Neoplasm,Liver Cirrhosis Alcoholic,Autistic Disorder,Obesity,Peripheral Neuropathy,IGA Glomerulonephritis,Stomach Neoplasms,Prostatic Neoplasms,Lymphoma,Adenoid cystic,Diabates mellitue,Rheumatoid Arthritis,Ovarian Diseases,Schizophrenia,Heart valve disease,Salivary Gland neoplasam,Brain neoplasms,Kidney Failure,prognosis
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p357
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3596
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p374393
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3778
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3855
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4036
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p3856
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p3882
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p3897
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p3945
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p474
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,p4233
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4286
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p43
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4585
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4771
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4968
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p537
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p558
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p5944
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p5162
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p523
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p53353
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p5443
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p5479
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p55367
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p5546
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,p55745
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p56776
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p57731
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p5816
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p59
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p597
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p6261
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p6423
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p6513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p6526
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,p6648
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6921
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6927
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p6928
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p73
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p752
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p7248
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7428
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7926
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p79444
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p828
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p81562
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p822
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8242
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p835
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p847
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p84433
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p84925
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8633
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p8738
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8743
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p879
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p89795
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p945
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p91661
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p91662
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p91752
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p95
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9745
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9817
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p982
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9839
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1399
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1457
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1459
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p146
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,p1544
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1545
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p1834
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p223
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p268
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p27
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p226
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p2341
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p2597
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p281
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p28998
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p2918
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p31
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p365
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p366
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p38
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p382
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3312
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p338442
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p3576
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p36
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p3678
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3688
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p3713
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p374
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3848
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p3854
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p3858
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p3861
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p3963
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p414
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4118
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p4318
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4489
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p51151
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p51741
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5223
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,p5478
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,p5594
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p5595
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p606293
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p56952
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p606528
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5731
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p60526
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p5747
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6041
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p5915
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6038
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6317
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6091
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6657
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p6698
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6774
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6794
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p712
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p74
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p7167
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p7249
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p7298
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6564
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p655
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p658
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7372
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p64374
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6414
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6376
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,p632
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6296
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7417
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6293
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7979
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p822
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8626
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8843
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p9417
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9582
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p132142
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p114
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p119
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1728
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,p196
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p226
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2149
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p22827
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p25
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p3834
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p3558
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3592
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3593
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3832
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p45
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4741
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6822
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p4893
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6790
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,p5111
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6950
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6783
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6948
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p5621
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6768
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6916
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p574511
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6757
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p678
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p613
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p6678
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,p6696
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p682
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8725
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p113878
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1559
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23411
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p27436
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p28514
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p388585
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p4255
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p441478
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5444
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5727
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p668
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7153
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p477
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7113
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p1499
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7114
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2796
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7111
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2798
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,p7040
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p5925
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7039
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7253
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7015
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p998
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7012
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7001
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p717
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p7227
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7329
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,p7351
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p743
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,p7498
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7517
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p7534
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p78
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p81
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p832
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8573
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8648
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p8673
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8825
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8848
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p919
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p92
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p93974
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p96
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9615
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p992
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1187711
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1188841
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1188887
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p127169
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1271691
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1271692
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1329169
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1422821
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p157
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p158
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1135
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1257
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1297
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1349
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p135
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1351
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1457
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1631
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1666
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1714
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p18
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11171
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p18
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p11197
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p112
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11257
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p116135
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,p1244
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1294
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p135228
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p144
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p14628
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p143187
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,p1437
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p148266
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1487
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p154664
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p1548
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p163
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1719
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p186
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p189
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,p19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p241
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p27
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p21
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p217
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2199
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p221
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p222
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p221687
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2237
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p225
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p22843
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p22854
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2336
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2318
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23345
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23456
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2346
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23461
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2356
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p236
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23643
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p256536
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2638
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p26154
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p26256
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2626
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,p26585
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p273
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p27151
